UNIQUE_ID,2007,2012,2017
NCA_DE-10100,NA,NA,NA
NCA_DE-10101,NA,NA,NA
NCA_DE-10102,NA,NA,NA
NCA_DE-10103,NA,NA,NA
NCA_DE-10104,NA,NA,NA
NCA_DE-10105,NA,NA,NA
NCA_DE-10106,NA,NA,NA
NCA_DE-10107,NA,NA,NA
NCA_DE-10108,NA,NA,NA
NCA_DE-10109,NA,NA,NA
NCA_DE-10110,NA,NA,NA
NCA_DE-10111,NA,NA,NA
NCA_DE-10112,NA,NA,NA
NCA_DE-10113,NA,NA,NA
NCA_DE-10114,NA,NA,NA
NCA_DE-10115,NA,NA,NA
NCA_DE-10116,NA,NA,NA
NCA_DE-10117,NA,NA,NA
NCA_DE-10118,NA,NA,NA
NCA_DE-10119,NA,NA,NA
NCA_DE-10120,NA,NA,NA
NCA_DE-10121,NA,NA,NA
NCA_DE-10122,NA,NA,NA
NCA_DE-10123,NA,NA,NA
NCA_DE-10124,NA,NA,NA
NCA_DE-10125,NA,NA,NA
NCA_DE-10126,NA,NA,NA
NCA_DE-10127,NA,NA,NA
NCA_DE-10128,NA,NA,NA
NCA_DE-10129,NA,NA,NA
NCA_DE-10130,NA,NA,NA
NCA_DE-10131,NA,NA,NA
NCA_DE-10132,NA,NA,NA
NCA_DE-10133,NA,NA,NA
NCA_DE-10134,NA,NA,NA
NCA_DE-10135,NA,NA,NA
NCA_DE-10136,NA,NA,NA
NCA_DE-10137,NA,NA,NA
NCA_DE-10138,NA,NA,NA
NCA_DE-10139,NA,NA,NA
NCA_DE-10140,NA,NA,NA
NCA_DE-10141,NA,NA,NA
NCA_DE-10142,NA,NA,NA
NCA_DE-10143,NA,NA,NA
NCA_DE-10144,NA,NA,NA
NCA_DE-10145,NA,NA,NA
NCA_DE-10146,NA,NA,NA
NCA_DE-10147,NA,NA,NA
NCA_DE-10148,NA,NA,NA
NCA_DE-10149,NA,NA,NA
NCA_DE-10150,NA,NA,NA
NCA_DE-10151,NA,NA,NA
NCA_DE-10152,NA,NA,NA
NCA_DE-10154,NA,NA,NA
NCA_DE-10155,NA,NA,NA
NCA_DE-10157,NA,NA,NA
NCA_DE-10158,NA,NA,NA
NCA_DE-10160,NA,NA,NA
NCA_DE-10161,NA,NA,NA
NCA_DE-10164,NA,NA,NA
NCA_DE-10166,NA,NA,NA
NCA_DE-10167,NA,NA,NA
NCA_DE-10168,NA,NA,NA
NCA_DE-10169,NA,NA,NA
NCA_DE-10170,NA,NA,NA
NCA_FL-10001,NA,NA,NA
NCA_FL-10002,NA,NA,NA
NCA_FL-10003,NA,NA,NA
NCA_FL-10004,NA,NA,NA
NCA_FL-10005,NA,NA,NA
NCA_FL-10006,NA,NA,NA
NCA_FL-10007,NA,NA,NA
NCA_FL-10008,NA,NA,NA
NCA_FL-10009,NA,NA,NA
NCA_FL-10010,NA,NA,NA
NCA_FL-10011,NA,NA,NA
NCA_FL-10012,NA,NA,NA
NCA_FL-10013,NA,NA,NA
NCA_FL-10014,NA,NA,NA
NCA_FL-10015,NA,NA,NA
NCA_FL-10016,NA,NA,NA
NCA_FL-10017,NA,NA,NA
NCA_FL-10018,NA,NA,NA
NCA_FL-10019,NA,NA,NA
NCA_FL-10020,NA,NA,NA
NCA_FL-10021,NA,NA,NA
NCA_FL-10022,NA,NA,NA
NCA_FL-10023,NA,NA,NA
NCA_FL-10024,NA,NA,NA
NCA_FL-10025,NA,NA,NA
NCA_FL-10026,NA,NA,NA
NCA_FL-10027,NA,NA,NA
NCA_FL-10028,NA,NA,NA
NCA_FL-10029,NA,NA,NA
NCA_FL-10030,NA,NA,NA
NCA_FL-10031,NA,NA,NA
NCA_FL-10032,NA,NA,NA
NCA_FL-10033,NA,NA,NA
NCA_FL-10034,NA,NA,NA
NCA_FL-10035,NA,NA,NA
NCA_FL-10036,NA,NA,NA
NCA_FL-10037,NA,NA,NA
NCA_FL-10038,NA,NA,NA
NCA_FL-10039,NA,NA,NA
NCA_FL-10040,NA,NA,NA
NCA_FL-10041,NA,NA,NA
NCA_FL-10042,NA,NA,NA
NCA_FL-10043,NA,NA,NA
NCA_FL-10044,NA,NA,NA
NCA_FL-10045,NA,NA,NA
NCA_FL-10046,NA,NA,NA
NCA_FL-10047,NA,NA,NA
NCA_FL-10048,NA,NA,NA
NCA_FL-10049,NA,NA,NA
NCA_FL-10050,NA,NA,NA
NCA_FL-10051,NA,NA,NA
NCA_FL-10052,NA,NA,NA
NCA_FL-10053,NA,NA,NA
NCA_FL-10054,NA,NA,NA
NCA_FL-10055,NA,NA,NA
NCA_FL-10056,NA,NA,NA
NCA_FL-10057,NA,NA,NA
NCA_FL-10058,NA,NA,NA
NCA_FL-10059,NA,NA,NA
NCA_FL-10060,NA,NA,NA
NCA_FL-10061,NA,NA,NA
NCA_FL-10062,NA,NA,NA
NCA_FL-10063,NA,NA,NA
NCA_FL-10064,NA,NA,NA
NCA_FL-10065,NA,NA,NA
NCA_FL-10066,NA,NA,NA
NCA_FL-10067,NA,NA,NA
NCA_FL-10068,NA,NA,NA
NCA_FL-10069,NA,NA,NA
NCA_FL-10070,NA,NA,NA
NCA_FL-10071,NA,NA,NA
NCA_FL-10072,NA,NA,NA
NCA_FL-10073,NA,NA,NA
NCA_FL-10074,NA,NA,NA
NCA_FL-10075,NA,NA,NA
NCA_FL-10076,NA,NA,NA
NCA_FL-10077,NA,NA,NA
NCA_FL-10078,NA,NA,NA
NCA_FL-10079,NA,NA,NA
NCA_FL-10080,NA,NA,NA
NCA_FL-10081,NA,NA,NA
NCA_FL-10082,NA,NA,NA
NCA_FL-10083,NA,NA,NA
NCA_FL-10084,NA,NA,NA
NCA_FL-10085,NA,NA,NA
NCA_FL-10086,NA,NA,NA
NCA_FL-10087,NA,NA,NA
NCA_FL-10088,NA,NA,NA
NCA_FL-10089,NA,NA,NA
NCA_FL-10090,NA,NA,NA
NCA_FL-10091,NA,NA,NA
NCA_FL-10092,NA,NA,NA
NCA_FL-10093,NA,NA,NA
NCA_FL-10094,NA,NA,NA
NCA_FL-10095,NA,NA,NA
NCA_FL-10096,NA,NA,NA
NCA_FL-10097,NA,NA,NA
NCA_FL-10098,NA,NA,NA
NCA_FL-10099,NA,NA,NA
NCA_FL-10100,NA,NA,NA
NCA_FL-10101,NA,NA,NA
NCA_FL-10102,NA,NA,NA
NCA_FL-10103,NA,NA,NA
NCA_FL-10104,NA,NA,NA
NCA_FL-10105,NA,NA,NA
NCA_FL-10106,NA,NA,NA
NCA_FL-10107,NA,NA,NA
NCA_FL-10108,NA,NA,NA
NCA_FL-10109,NA,NA,NA
NCA_FL-10110,NA,NA,NA
NCA_FL-10111,NA,NA,NA
NCA_FL-10112,NA,NA,NA
NCA_FL-10113,NA,NA,NA
NCA_FL-10114,NA,NA,NA
NCA_FL-10115,NA,NA,NA
NCA_FL-10116,NA,NA,NA
NCA_FL-10117,NA,NA,NA
NCA_FL-10118,NA,NA,NA
NCA_FL-10119,NA,NA,NA
NCA_FL-10120,NA,NA,NA
NCA_FL-10121,NA,NA,NA
NCA_FL-10122,NA,NA,NA
NCA_FL-10123,NA,NA,NA
NCA_FL-10124,NA,NA,NA
NCA_FL-10125,NA,NA,NA
NCA_FL-10126,NA,NA,NA
NCA_FL-10127,NA,NA,NA
NCA_FL-10128,NA,NA,NA
NCA_FL-10129,NA,NA,NA
NCA_FL-10130,NA,NA,NA
NCA_FL-10131,NA,NA,NA
NCA_FL-10132,NA,NA,NA
NCA_FL-10133,NA,NA,NA
NCA_FL-10134,NA,NA,NA
NCA_FL-10135,NA,NA,NA
NCA_FL-10136,NA,NA,NA
NCA_FL-10137,NA,NA,NA
NCA_FL-10138,NA,NA,NA
NCA_FL-10139,NA,NA,NA
NCA_FL-10140,NA,NA,NA
NCA_FL-10141,NA,NA,NA
NCA_FL-10142,NA,NA,NA
NCA_FL-10143,NA,NA,NA
NCA_FL-10144,NA,NA,NA
NCA_FL-10145,NA,NA,NA
NCA_FL-10146,NA,NA,NA
NCA_FL-10147,NA,NA,NA
NCA_FL-10148,NA,NA,NA
NCA_FL-10149,NA,NA,NA
NCA_FL-10150,NA,NA,NA
NCA_FL-10151,NA,NA,NA
NCA_FL-10152,NA,NA,NA
NCA_FL-10153,NA,NA,NA
NCA_FL-10154,NA,NA,NA
NCA_FL-10155,NA,NA,NA
NCA_FL-10156,NA,NA,NA
NCA_FL-10157,NA,NA,NA
NCA_FL-10158,NA,NA,NA
NCA_FL-10159,NA,NA,NA
NCA_FL-10160,NA,NA,NA
NCA_FL-10161,NA,NA,NA
NCA_FL-10162,NA,NA,NA
NCA_FL-10163,NA,NA,NA
NCA_FL-10164,NA,NA,NA
NCA_FL-10165,NA,NA,NA
NCA_FL-10166,NA,NA,NA
NCA_FL-10167,NA,NA,NA
NCA_FL-10168,NA,NA,NA
NCA_FL-10169,NA,NA,NA
NCA_FL-10170,NA,NA,NA
NCA_FL-10171,NA,NA,NA
NCA_FL-10172,NA,NA,NA
NCA_FL-10173,NA,NA,NA
NCA_FL-10174,NA,NA,NA
NCA_FL-10175,NA,NA,NA
NCA_FL-10176,NA,NA,NA
NCA_FL-10177,NA,NA,NA
NCA_FL-10178,NA,NA,NA
NCA_FL-10179,NA,NA,NA
NCA_FL-10180,NA,NA,NA
NCA_FL-10181,NA,NA,NA
NCA_FL-10182,NA,NA,NA
NCA_FL-10183,NA,NA,NA
NCA_FL-10184,NA,NA,NA
NCA_FL-10185,NA,NA,NA
NCA_FL-10186,NA,NA,NA
NCA_FL-10188,NA,NA,NA
NCA_FL-10190,NA,NA,NA
NCA_FL-10191,NA,NA,NA
NCA_FL-10192,NA,NA,NA
NCA_FL-10193,NA,NA,NA
NCA_FL-10194,NA,NA,NA
NCA_FL-10195,NA,NA,NA
NCA_FL-10196,NA,NA,NA
NCA_FL-10197,NA,NA,NA
NCA_FL-10198,NA,NA,NA
NCA_FL-10200,NA,NA,NA
NCA_FL-10201,NA,NA,NA
NCA_FL-10202,NA,NA,NA
NCA_FL-10203,NA,NA,NA
NCA_FL-10204,NA,NA,NA
NCA_FL-10205,NA,NA,NA
NCA_FL-10206,NA,NA,NA
NCA_FL-10208,NA,NA,NA
NCA_FL-10209,NA,NA,NA
NCA_FL-10210,NA,NA,NA
NCA_FL-10211,NA,NA,NA
NCA_FL-10212,NA,NA,NA
NCA_FL-10213,NA,NA,NA
NCA_FL-10214,NA,NA,NA
NCA_FL-10215,NA,NA,NA
NCA_FL-10216,NA,NA,NA
NCA_FL-10217,NA,NA,NA
NCA_FL-10218,NA,NA,NA
NCA_FL-10219,NA,NA,NA
NCA_FL-10220,NA,NA,NA
NCA_FL-10221,NA,NA,NA
NCA_FL-10222,NA,NA,NA
NCA_FL-10223,NA,NA,NA
NCA_FL-10224,NA,NA,NA
NCA_FL-10225,NA,NA,NA
NCA_FL-10226,NA,NA,NA
NCA_FL-10227,NA,NA,NA
NCA_FL-10228,NA,NA,NA
NCA_FL-10229,NA,NA,NA
NCA_FL-10230,NA,NA,NA
NCA_FL-10231,NA,NA,NA
NCA_FL-10232,NA,NA,NA
NCA_FL-10233,NA,NA,NA
NCA_FL-10235,NA,NA,NA
NCA_FL-10236,NA,NA,NA
NCA_FL-10237,NA,NA,NA
NCA_FL-10238,NA,NA,NA
NCA_FL-10239,NA,NA,NA
NCA_FL-10240,NA,NA,NA
NCA_FL-10241,NA,NA,NA
NCA_FL-10242,NA,NA,NA
NCA_FL-10243,NA,NA,NA
NCA_FL-10244,NA,NA,NA
NCA_FL-10245,NA,NA,NA
NCA_FL-10246,NA,NA,NA
NCA_FL-10247,NA,NA,NA
NCA_FL-10248,NA,NA,NA
NCA_FL-10249,NA,NA,NA
NCA_FL-10250,NA,NA,NA
NCA_FL-10251,NA,NA,NA
NCA_FL-10252,NA,NA,NA
NCA_FL-10253,NA,NA,NA
NCA_FL-10254,NA,NA,NA
NCA_FL-10255,NA,NA,NA
NCA_FL-10256,NA,NA,NA
NCA_FL-10257,NA,NA,NA
NCA_FL-10258,NA,NA,NA
NCA_FL-10259,NA,NA,NA
NCA_FL-10260,NA,NA,NA
NCA_FL-10263,NA,NA,NA
NCA_FL-10264,NA,NA,NA
NCA_FL-10265,NA,NA,NA
NCA_FL-10266,NA,NA,NA
NCA_FL-10267,NA,NA,NA
NCA_FL-10268,NA,NA,NA
NCA_FL-10270,NA,NA,NA
NCA_FL-10271,NA,NA,NA
NCA_FL-10272,NA,NA,NA
NCA_FL-10273,NA,NA,NA
NCA_FL-10274,NA,NA,NA
NCA_FL-10275,NA,NA,NA
NCA_FL-10276,NA,NA,NA
NCA_FL-10277,NA,NA,NA
NCA_FL-10278,NA,NA,NA
NCA_FL-10279,NA,NA,NA
NCA_FL-10280,NA,NA,NA
NCA_FL-10281,NA,NA,NA
NCA_FL-10282,NA,NA,NA
NCA_FL-10283,NA,NA,NA
NCA_FL-10284,NA,NA,NA
NCA_FL-10285,NA,NA,NA
NCA_FL-10286,NA,NA,NA
NCA_FL-10287,NA,NA,NA
NCA_FL-10288,NA,NA,NA
NCA_FL-10289,NA,NA,NA
NCA_FL-10290,NA,NA,NA
NCA_FL-10291,NA,NA,NA
NCA_FL-10292,NA,NA,NA
NCA_FL-10296,NA,NA,NA
NCA_FL-10297,NA,NA,NA
NCA_FL-10298,NA,NA,NA
NCA_FL-10299,NA,NA,NA
NCA_FL-10300,NA,NA,NA
NCA_FL-10301,NA,NA,NA
NCA_FL-10302,NA,NA,NA
NCA_FL-10303,NA,NA,NA
NCA_FL-10305,NA,NA,NA
NCA_FL-10306,NA,NA,NA
NCA_FL-10308,NA,NA,NA
NCA_FL-10309,NA,NA,NA
NCA_FL-10310,NA,NA,NA
NCA_FL-10311,NA,NA,NA
NCA_FL-10312,NA,NA,NA
NCA_FL-10313,NA,NA,NA
NCA_FL-10314,NA,NA,NA
NCA_FL-10315,NA,NA,NA
NCA_FL-10316,NA,NA,NA
NCA_FL-10317,NA,NA,NA
NCA_FL-10318,NA,NA,NA
NCA_FL-10319,NA,NA,NA
NCA_FL-10320,NA,NA,NA
NCA_GA-10001,NA,NA,NA
NCA_GA-10002,NA,NA,NA
NCA_GA-10003,NA,NA,NA
NCA_GA-10004,NA,NA,NA
NCA_GA-10005,NA,NA,NA
NCA_GA-10006,NA,NA,NA
NCA_GA-10007,NA,NA,NA
NCA_GA-10008,NA,NA,NA
NCA_GA-10009,NA,NA,NA
NCA_GA-10010,NA,NA,NA
NCA_GA-10011,NA,NA,NA
NCA_GA-10012,NA,NA,NA
NCA_GA-10013,NA,NA,NA
NCA_GA-10014,NA,NA,NA
NCA_GA-10015,NA,NA,NA
NCA_GA-10016,NA,NA,NA
NCA_GA-10017,NA,NA,NA
NCA_GA-10018,NA,NA,NA
NCA_GA-10019,NA,NA,NA
NCA_GA-10020,NA,NA,NA
NCA_GA-10021,NA,NA,NA
NCA_GA-10022,NA,NA,NA
NCA_GA-10023,NA,NA,NA
NCA_GA-10024,NA,NA,NA
NCA_GA-10025,NA,NA,NA
NCA_GA-10026,NA,NA,NA
NCA_GA-10027,NA,NA,NA
NCA_GA-10028,NA,NA,NA
NCA_GA-10030,NA,NA,NA
NCA_GA-10031,NA,NA,NA
NCA_GA-10032,NA,NA,NA
NCA_GA-10033,NA,NA,NA
NCA_GA-10034,NA,NA,NA
NCA_GA-10035,NA,NA,NA
NCA_GA-10036,NA,NA,NA
NCA_GA-10037,NA,NA,NA
NCA_GA-10038,NA,NA,NA
NCA_GA-10039,NA,NA,NA
NCA_GA-10040,NA,NA,NA
NCA_GA-10041,NA,NA,NA
NCA_GA-10042,NA,NA,NA
NCA_GA-10043,NA,NA,NA
NCA_GA-10044,NA,NA,NA
NCA_GA-10045,NA,NA,NA
NCA_GA-10046,NA,NA,NA
NCA_GA-10047,NA,NA,NA
NCA_GA-10048,NA,NA,NA
NCA_GA-10049,NA,NA,NA
NCA_GA-10050,NA,NA,NA
NCA_GA-10051,NA,NA,NA
NCA_GA-10052,NA,NA,NA
NCA_GA-10053,NA,NA,NA
NCA_GA-10054,NA,NA,NA
NCA_GA-10055,NA,NA,NA
NCA_GA-10056,NA,NA,NA
NCA_GA-10057,NA,NA,NA
NCA_GA-10058,NA,NA,NA
NCA_GA-10059,NA,NA,NA
NCA_GA-10060,NA,NA,NA
NCA_GA-10061,NA,NA,NA
NCA_GA-10062,NA,NA,NA
NCA_GA-10063,NA,NA,NA
NCA_GA-10064,NA,NA,NA
NCA_GA-10065,NA,NA,NA
NCA_GA-10066,NA,NA,NA
NCA_GA-10067,NA,NA,NA
NCA_GA-10068,NA,NA,NA
NCA_GA-10069,NA,NA,NA
NCA_GA-10070,NA,NA,NA
NCA_GA-10071,NA,NA,NA
NCA_GA-10072,NA,NA,NA
NCA_GA-10073,NA,NA,NA
NCA_GA-10074,NA,NA,NA
NCA_GA-10075,NA,NA,NA
NCA_GA-10076,NA,NA,NA
NCA_GA-10077,NA,NA,NA
NCA_GA-10078,NA,NA,NA
NCA_GA-10079,NA,NA,NA
NCA_GA-10080,NA,NA,NA
NCA_GA-10081,NA,NA,NA
NCA_GA-10082,NA,NA,NA
NCA_GA-10083,NA,NA,NA
NCA_GA-10084,NA,NA,NA
NCA_GA-10085,NA,NA,NA
NCA_GA-10086,NA,NA,NA
NCA_GA-10087,NA,NA,NA
NCA_GA-10088,NA,NA,NA
NCA_GA-10089,NA,NA,NA
NCA_GA-10090,NA,NA,NA
NCA_GA-10091,NA,NA,NA
NCA_GA-10092,NA,NA,NA
NCA_GA-10093,NA,NA,NA
NCA_GA-10094,NA,NA,NA
NCA_GA-10095,NA,NA,NA
NCA_GA-10096,NA,NA,NA
NCA_GA-10097,NA,NA,NA
NCA_GA-10098,NA,NA,NA
NCA_GA-10099,NA,NA,NA
NCA_GA-10100,NA,NA,NA
NCA_GA-10101,NA,NA,NA
NCA_GA-10102,NA,NA,NA
NCA_GA-10103,NA,NA,NA
NCA_GA-10104,NA,NA,NA
NCA_GA-10105,NA,NA,NA
NCA_GA-10106,NA,NA,NA
NCA_GA-10107,NA,NA,NA
NCA_GA-10108,NA,NA,NA
NCA_GA-10109,NA,NA,NA
NCA_GA-10110,NA,NA,NA
NCA_GA-10111,NA,NA,NA
NCA_GA-10112,NA,NA,NA
NCA_GA-10113,NA,NA,NA
NCA_GA-10114,NA,NA,NA
NCA_GA-10115,NA,NA,NA
NCA_GA-10116,NA,NA,NA
NCA_GA-10117,NA,NA,NA
NCA_GA-10118,NA,NA,NA
NCA_GA-10119,NA,NA,NA
NCA_GA-10120,NA,NA,NA
NCA_GA-10121,NA,NA,NA
NCA_GA-10122,NA,NA,NA
NCA_GA-10123,NA,NA,NA
NCA_GA-10124,NA,NA,NA
NCA_GA-10125,NA,NA,NA
NCA_GA-10126,NA,NA,NA
NCA_GA-10127,NA,NA,NA
NCA_GA-10129,NA,NA,NA
NCA_GA-10130,NA,NA,NA
NCA_GA-10131,NA,NA,NA
NCA_GA-10132,NA,NA,NA
NCA_GA-10133,NA,NA,NA
NCA_GA-10134,NA,NA,NA
NCA_GA-10135,NA,NA,NA
NCA_GA-10136,NA,NA,NA
NCA_GA-10137,NA,NA,NA
NCA_GA-10138,NA,NA,NA
NCA_GA-10139,NA,NA,NA
NCA_GA-10140,NA,NA,NA
NCA_GA-10141,NA,NA,NA
NCA_GA-10142,NA,NA,NA
NCA_GA-10143,NA,NA,NA
NCA_GA-10144,NA,NA,NA
NCA_GA-10145,NA,NA,NA
NCA_GA-10146,NA,NA,NA
NCA_GA-10147,NA,NA,NA
NCA_GA-10148,NA,NA,NA
NCA_GA-10149,NA,NA,NA
NCA_GA-10150,NA,NA,NA
NCA_GA-10151,NA,NA,NA
NCA_GA-10152,NA,NA,NA
NCA_GA-10153,NA,NA,NA
NCA_GA-10154,NA,NA,NA
NCA_GA-10155,NA,NA,NA
NCA_GA-10156,NA,NA,NA
NCA_GA-10157,NA,NA,NA
NCA_GA-10158,NA,NA,NA
NCA_GA-10159,NA,NA,NA
NCA_GA-10160,NA,NA,NA
NCA_GA-10161,NA,NA,NA
NCA_GA-10162,NA,NA,NA
NCA_LA-10001,NA,NA,NA
NCA_LA-10002,NA,NA,NA
NCA_LA-10003,NA,NA,NA
NCA_LA-10004,NA,NA,NA
NCA_LA-10005,NA,NA,NA
NCA_LA-10006,NA,NA,NA
NCA_LA-10007,NA,NA,NA
NCA_LA-10008,NA,NA,NA
NCA_LA-10009,NA,NA,NA
NCA_LA-10010,NA,NA,NA
NCA_LA-10011,NA,NA,NA
NCA_LA-10012,NA,NA,NA
NCA_LA-10013,NA,NA,NA
NCA_LA-10014,NA,NA,NA
NCA_LA-10015,NA,NA,NA
NCA_LA-10016,NA,NA,NA
NCA_LA-10017,NA,NA,NA
NCA_LA-10018,NA,NA,NA
NCA_LA-10019,NA,NA,NA
NCA_LA-10020,NA,NA,NA
NCA_LA-10021,NA,NA,NA
NCA_LA-10022,NA,NA,NA
NCA_LA-10023,NA,NA,NA
NCA_LA-10024,NA,NA,NA
NCA_LA-10025,NA,NA,NA
NCA_LA-10026,NA,NA,NA
NCA_LA-10027,NA,NA,NA
NCA_LA-10028,NA,NA,NA
NCA_LA-10029,NA,NA,NA
NCA_LA-10030,NA,NA,NA
NCA_LA-10031,NA,NA,NA
NCA_LA-10032,NA,NA,NA
NCA_LA-10033,NA,NA,NA
NCA_LA-10034,NA,NA,NA
NCA_LA-10035,NA,NA,NA
NCA_LA-10036,NA,NA,NA
NCA_LA-10037,NA,NA,NA
NCA_LA-10038,NA,NA,NA
NCA_LA-10039,NA,NA,NA
NCA_LA-10040,NA,NA,NA
NCA_LA-10041,NA,NA,NA
NCA_LA-10042,NA,NA,NA
NCA_LA-10043,NA,NA,NA
NCA_LA-10044,NA,NA,NA
NCA_LA-10045,NA,NA,NA
NCA_LA-10046,NA,NA,NA
NCA_LA-10047,NA,NA,NA
NCA_LA-10048,NA,NA,NA
NCA_LA-10049,NA,NA,NA
NCA_LA-10050,NA,NA,NA
NCA_LA-10051,NA,NA,NA
NCA_LA-10052,NA,NA,NA
NCA_LA-10053,NA,NA,NA
NCA_LA-10054,NA,NA,NA
NCA_LA-10055,NA,NA,NA
NCA_LA-10056,NA,NA,NA
NCA_LA-10057,NA,NA,NA
NCA_LA-10058,NA,NA,NA
NCA_LA-10059,NA,NA,NA
NCA_LA-10060,NA,NA,NA
NCA_LA-10061,NA,NA,NA
NCA_LA-10062,NA,NA,NA
NCA_LA-10063,NA,NA,NA
NCA_LA-10064,NA,NA,NA
NCA_LA-10065,NA,NA,NA
NCA_LA-10066,NA,NA,NA
NCA_LA-10067,NA,NA,NA
NCA_LA-10068,NA,NA,NA
NCA_LA-10069,NA,NA,NA
NCA_LA-10070,NA,NA,NA
NCA_LA-10071,NA,NA,NA
NCA_LA-10072,NA,NA,NA
NCA_LA-10073,NA,NA,NA
NCA_LA-10074,NA,NA,NA
NCA_LA-10075,NA,NA,NA
NCA_LA-10076,NA,NA,NA
NCA_LA-10077,NA,NA,NA
NCA_LA-10078,NA,NA,NA
NCA_LA-10079,NA,NA,NA
NCA_LA-10080,NA,NA,NA
NCA_LA-10081,NA,NA,NA
NCA_LA-10082,NA,NA,NA
NCA_LA-10083,NA,NA,NA
NCA_LA-10084,NA,NA,NA
NCA_LA-10085,NA,NA,NA
NCA_LA-10086,NA,NA,NA
NCA_LA-10087,NA,NA,NA
NCA_LA-10088,NA,NA,NA
NCA_LA-10089,NA,NA,NA
NCA_LA-10090,NA,NA,NA
NCA_LA-10091,NA,NA,NA
NCA_LA-10092,NA,NA,NA
NCA_LA-10093,NA,NA,NA
NCA_LA-10094,NA,NA,NA
NCA_LA-10095,NA,NA,NA
NCA_LA-10096,NA,NA,NA
NCA_LA-10097,NA,NA,NA
NCA_LA-10098,NA,NA,NA
NCA_LA-10099,NA,NA,NA
NCA_LA-10100,NA,NA,NA
NCA_LA-10101,NA,NA,NA
NCA_LA-10102,NA,NA,NA
NCA_LA-10103,NA,NA,NA
NCA_LA-10104,NA,NA,NA
NCA_LA-10105,NA,NA,NA
NCA_LA-10106,NA,NA,NA
NCA_LA-10107,NA,NA,NA
NCA_LA-10108,NA,NA,NA
NCA_LA-10109,NA,NA,NA
NCA_LA-10110,NA,NA,NA
NCA_LA-10111,NA,NA,NA
NCA_LA-10112,NA,NA,NA
NCA_LA-10113,NA,NA,NA
NCA_LA-10114,NA,NA,NA
NCA_LA-10115,NA,NA,NA
NCA_LA-10116,NA,NA,NA
NCA_LA-10117,NA,NA,NA
NCA_LA-10118,NA,NA,NA
NCA_LA-10119,NA,NA,NA
NCA_LA-10120,NA,NA,NA
NCA_LA-10121,NA,NA,NA
NCA_LA-10122,NA,NA,NA
NCA_LA-10123,NA,NA,NA
NCA_LA-10124,NA,NA,NA
NCA_LA-10125,NA,NA,NA
NCA_LA-10126,NA,NA,NA
NCA_LA-10127,NA,NA,NA
NCA_LA-10128,NA,NA,NA
NCA_LA-10129,NA,NA,NA
NCA_LA-10130,NA,NA,NA
NCA_LA-10131,NA,NA,NA
NCA_LA-10132,NA,NA,NA
NCA_LA-10133,NA,NA,NA
NCA_LA-10134,NA,NA,NA
NCA_LA-10135,NA,NA,NA
NCA_LA-10136,NA,NA,NA
NCA_LA-10137,NA,NA,NA
NCA_LA-10138,NA,NA,NA
NCA_LA-10139,NA,NA,NA
NCA_LA-10140,NA,NA,NA
NCA_LA-10142,NA,NA,NA
NCA_LA-10143,NA,NA,NA
NCA_LA-10144,NA,NA,NA
NCA_LA-10145,NA,NA,NA
NCA_LA-10148,NA,NA,NA
NCA_LA-10149,NA,NA,NA
NCA_LA-10150,NA,NA,NA
NCA_LA-10152,NA,NA,NA
NCA_LA-10153,NA,NA,NA
NCA_LA-10154,NA,NA,NA
NCA_LA-10155,NA,NA,NA
NCA_LA-10156,NA,NA,NA
NCA_LA-10157,NA,NA,NA
NCA_LA-10158,NA,NA,NA
NCA_LA-10160,NA,NA,NA
NCA_LA-10161,NA,NA,NA
NCA_LA-10162,NA,NA,NA
NCA_LA-10163,NA,NA,NA
NCA_LA-10164,NA,NA,NA
NCA_LA-10165,NA,NA,NA
NCA_LA-10166,NA,NA,NA
NCA_LA-10167,NA,NA,NA
NCA_LA-10168,NA,NA,NA
NCA_LA-10169,NA,NA,NA
NCA_LA-10170,NA,NA,NA
NCA_LA-10171,NA,NA,NA
NCA_LA-10172,NA,NA,NA
NCA_LA-10173,NA,NA,NA
NCA_LA-10174,NA,NA,NA
NCA_LA-10175,NA,NA,NA
NCA_LA-10176,NA,NA,NA
NCA_LA-10177,NA,NA,NA
NCA_LA-10178,NA,NA,NA
NCA_LA-10179,NA,NA,NA
NCA_LA-10180,NA,NA,NA
NCA_LA-10181,NA,NA,NA
NCA_LA-10182,NA,NA,NA
NCA_LA-10183,NA,NA,NA
NCA_LA-10184,NA,NA,NA
NCA_LA-10185,NA,NA,NA
NCA_LA-10186,NA,NA,NA
NCA_LA-10187,NA,NA,NA
NCA_LA-10188,NA,NA,NA
NCA_LA-10189,NA,NA,NA
NCA_LA-10190,NA,NA,NA
NCA_LA-10191,NA,NA,NA
NCA_LA-10192,NA,NA,NA
NCA_LA-10193,NA,NA,NA
NCA_LA-10195,NA,NA,NA
NCA_LA-10198,NA,NA,NA
NCA_LA-10200,NA,NA,NA
NCA_LA-10202,NA,NA,NA
NCA_LA-10203,NA,NA,NA
NCA_LA-10204,NA,NA,NA
NCA_LA-10205,NA,NA,NA
NCA_LA-10206,NA,NA,NA
NCA_LA-10207,NA,NA,NA
NCA_LA-10208,NA,NA,NA
NCA_LA-10209,NA,NA,NA
NCA_LA-10210,NA,NA,NA
NCA_LA-10211,NA,NA,NA
NCA_LA-10212,NA,NA,NA
NCA_LA-10213,NA,NA,NA
